2016-10-18	 57679.54202	 0.00006	  -0.00006	 1.48932	 0.43743	 -0.36552
2016-10-18	 57679.54213	 0.00006	  -0.00006	 0.98965	 0.37575	 -0.30377
2016-10-18	 57679.54225	 0.00006	  -0.00006	 0.95555	 0.35876	 -0.28667
2016-10-18	 57679.54236	 0.00006	  -0.00006	 0.88352	 0.35878	 -0.28668
2016-10-18	 57679.54248	 0.00006	  -0.00006	 0.84943	 0.34083	 -0.26863
2016-10-18	 57679.54260	 0.00006	  -0.00006	 0.67117	 0.32183	 -0.24942
2016-10-18	 57679.54271	 0.00006	  -0.00006	 1.06182	 0.37578	 -0.30379
2016-10-18	 57679.54283	 0.00006	  -0.00006	 0.84936	 0.34080	 -0.26861
2016-10-18	 57679.54294	 0.00006	  -0.00006	 0.98965	 0.37575	 -0.30376
2016-10-18	 57679.54306	 0.00006	  -0.00006	 0.98979	 0.37580	 -0.30381
2016-10-18	 57679.54317	 0.00006	  -0.00006	 0.42479	 0.25541	 -0.18171
2016-10-18	 57679.54329	 0.00006	  -0.00006	 1.19736	 0.40188	 -0.32808
2016-10-18	 57679.54341	 0.00006	  -0.00006	 0.63711	 0.30157	 -0.22872
2016-10-18	 57679.54352	 0.00006	  -0.00006	 0.80099	 0.38711	 -0.30510
2016-10-18	 57679.58646	 0.00006	  -0.00006	 1.23201	 0.49435	 -0.38964
2016-10-18	 57679.58658	 0.00006	  -0.00006	 0.48485	 0.29533	 -0.21813
2016-10-18	 57679.58669	 0.00006	  -0.00006	 1.36399	 0.43615	 -0.35939
2016-10-18	 57679.58681	 0.00006	  -0.00006	 0.57148	 0.30084	 -0.22225
2016-10-18	 57679.58716	 0.00006	  -0.00006	 1.24973	 0.41955	 -0.34270
2016-10-18	 57679.58727	 0.00006	  -0.00006	 0.79105	 0.34256	 -0.26558
2016-10-18	 57679.58739	 0.00006	  -0.00006	 0.93476	 0.41652	 -0.34019
2016-10-18	 57679.58750	 0.00006	  -0.00006	 0.68661	 0.32501	 -0.24654
2016-10-18	 57679.58762	 0.00006	  -0.00006	 1.14943	 0.41119	 -0.33575
2016-10-18	 57679.58773	 0.00006	  -0.00006	 0.70240	 0.33681	 -0.26105
2016-10-18	 57679.58797	 0.00006	  -0.00006	 0.99768	 0.37458	 -0.29935
2016-10-18	 57679.58808	 0.00006	  -0.00006	 0.34078	 0.24422	 -0.16449
2016-10-18	 57679.58831	 0.00006	  -0.00006	 0.55547	 0.29240	 -0.21599
2016-10-18	 57679.58843	 0.00006	  -0.00006	 0.47962	 0.29215	 -0.21580
2016-10-18	 57679.58854	 0.00006	  -0.00006	 0.70239	 0.33681	 -0.26105
2016-10-18	 57679.58866	 0.00006	  -0.00006	 1.22250	 0.41033	 -0.33504
2016-10-18	 57679.58889	 0.00006	  -0.00006	 0.96941	 0.39699	 -0.32098
2016-10-18	 57679.58901	 0.00006	  -0.00006	 1.47912	 0.45660	 -0.38161
2016-10-18	 57679.58912	 0.00006	  -0.00006	 0.84773	 0.37484	 -0.29955
2016-10-18	 57679.58924	 0.00006	  -0.00006	 0.66562	 0.31507	 -0.23899
2016-10-18	 57679.58935	 0.00006	  -0.00006	 0.81249	 0.35625	 -0.28082
2016-10-18	 57679.58947	 0.00006	  -0.00006	 0.55546	 0.29240	 -0.21599
2016-10-18	 57679.58970	 0.00006	  -0.00006	 0.66186	 0.35619	 -0.28073
2016-10-18	 57679.58982	 0.00006	  -0.00006	 0.81266	 0.35633	 -0.28088
2016-10-18	 57679.59005	 0.00006	  -0.00006	 0.77793	 0.33685	 -0.26109
2016-10-18	 57679.59017	 0.00006	  -0.00006	 0.70135	 0.33631	 -0.26066
2016-10-18	 57679.59028	 0.00006	  -0.00006	 0.55453	 0.29191	 -0.21562
2016-10-18	 57679.59040	 0.00006	  -0.00006	 1.11051	 0.39302	 -0.31778
2016-10-18	 57679.59051	 0.00006	  -0.00006	 0.77276	 0.37501	 -0.29968
2016-10-18	 57679.59063	 0.00006	  -0.00006	 0.99846	 0.37488	 -0.29959
2016-10-18	 57679.59074	 0.00006	  -0.00006	 1.03502	 0.39299	 -0.31775
2016-10-18	 57679.59086	 0.00006	  -0.00006	 0.77779	 0.33679	 -0.26104
2016-10-18	 57679.59098	 0.00006	  -0.00006	 0.55518	 0.29225	 -0.21588
2016-10-18	 57679.59109	 0.00006	  -0.00006	 0.66606	 0.31527	 -0.23915
2016-10-18	 57679.59121	 0.00006	  -0.00006	 0.62609	 0.33635	 -0.26069
2016-10-18	 57679.59144	 0.00006	  -0.00006	 0.66544	 0.31498	 -0.23892
2016-10-18	 57679.59167	 0.00006	  -0.00006	 0.11391	 0.17109	 -0.08338
2016-10-18	 57679.59179	 0.00006	  -0.00006	 1.00216	 0.37626	 -0.30070
